  CYRIL GAUTIER  ,215,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  DAVIDE FORMOLO  ,134,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  ANDREY AMADOR  ,2,INEOS GRENADIERS  ,'03h 46'' 23'''''
  VEGARD STAKE LAENGEN  ,136,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  SIMONE CONSONNI  ,122,COFIDIS  ,'03h 46'' 23'''''
  JAN POLANC  ,138,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  EDWARD THEUNS  ,108,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  JACK BAUER  ,162,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  CASPER PHILLIP PEDERSEN  ,207,TEAM SUNWEB  ,'03h 46'' 23'''''
  JORIS NIEUWENHUIS  ,206,TEAM SUNWEB  ,'03h 46'' 23'''''
  SØREN KRAGH ANDERSEN  ,205,TEAM SUNWEB  ,'03h 46'' 23'''''
  WOUT VAN AERT  ,18,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  DANIEL FELIPE MARTINEZ  ,76,EF PRO CYCLING  ,'03h 46'' 23'''''
  CLÉMENT RUSSO  ,87,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  AMUND GRØNDAHL JANSEN  ,13,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  PRIMOŽ ROGLIC  ,11,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  RYAN GIBBONS  ,193,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  SEPP KUSS  ,16,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  MARCO MARCATO  ,137,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  TOM DUMOULIN  ,14,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  RICHARD CARAPAZ  ,3,INEOS GRENADIERS  ,'03h 46'' 23'''''
  EGAN BERNAL  ,1,INEOS GRENADIERS  ,'03h 46'' 23'''''
  ESTEBAN CHAVES  ,164,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  JENS DEBUSSCHERE  ,214,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  DANIEL OSS  ,26,BORA - HANSGROHE  ,'03h 46'' 23'''''
  JASPER DE BUYST  ,153,LOTTO SOUDAL  ,'03h 46'' 23'''''
  ROGER KLUGE  ,158,LOTTO SOUDAL  ,'03h 46'' 23'''''
  CHRISTOPHER JUUL JENSEN  ,166,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  TONY MARTIN  ,17,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  KASPER ASGREEN  ,42,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  CYRIL BARTHE  ,212,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  FABIEN GRELLIER  ,185,TOTAL DIRECT ENERGIE  ,'03h 46'' 23'''''
  KÉVIN REZA  ,217,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  MIKAEL CHEREL  ,32,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  TOM VAN ASBROECK  ,178,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  DAYER QUINTANA  ,85,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  NAIRO QUINTANA  ,81,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  FABIO ARU  ,132,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  MAXIME CHEVALIER  ,213,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  GREGOR MÜHLBERGER  ,25,BORA - HANSGROHE  ,'03h 46'' 23'''''
  TIESJ BENOOT  ,201,TEAM SUNWEB  ,'03h 46'' 23'''''
  FELIX GROSSSCHARTNER  ,23,BORA - HANSGROHE  ,'03h 46'' 23'''''
  EMANUEL BUCHMANN  ,22,BORA - HANSGROHE  ,'03h 46'' 23'''''
  SIMON GESCHKE  ,113,CCC TEAM  ,'03h 46'' 23'''''
  GREG VAN AVERMAET  ,111,CCC TEAM  ,'03h 46'' 23'''''
  ROBERT GESINK  ,15,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  HUGO HOFSTETTER  ,174,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  TEJAY VAN GARDEREN  ,78,EF PRO CYCLING  ,'03h 46'' 23'''''
  JENS KEUKELEIRE  ,75,EF PRO CYCLING  ,'03h 46'' 23'''''
  QUENTIN PACHER  ,216,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  PIERRE LUC PERICHON  ,127,COFIDIS  ,'03h 46'' 23'''''
  GUILLAUME MARTIN  ,121,COFIDIS  ,'03h 46'' 23'''''
  MICHAL KWIATKOWSKI  ,5,INEOS GRENADIERS  ,'03h 46'' 23'''''
  GEOFFREY SOUPE  ,187,TOTAL DIRECT ENERGIE  ,'03h 46'' 23'''''
  NELSON OLIVEIRA  ,95,MOVISTAR TEAM  ,'03h 46'' 23'''''
  DAVID DE LA CRUZ  ,133,UAE TEAM EMIRATES  ,'03h 46'' 23'''''
  ENRIC MAS  ,94,MOVISTAR TEAM  ,'03h 46'' 23'''''
  ALEXIS VUILLERMOZ  ,38,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  PIERRE LATOUR  ,34,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  NANS PETERS  ,36,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  ROMAIN BARDET  ,31,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  NEILSON POWLESS  ,77,EF PRO CYCLING  ,'03h 46'' 23'''''
  HUGH JOHN CARTHY  ,73,EF PRO CYCLING  ,'03h 46'' 23'''''
  ALBERTO BETTIOL  ,72,EF PRO CYCLING  ,'03h 46'' 23'''''
  KRISTS NEILANDS  ,175,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  MAXIMILIAN WALSCHEID  ,198,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  MICHAEL HUNDAHL VALGREN  ,195,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  EDVALD BOASSON HAGEN  ,192,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  GORKA IZAGUIRRE INSAUSTI  ,144,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  RIGOBERTO URAN  ,71,EF PRO CYCLING  ,'03h 46'' 23'''''
  PIERRE ROLLAND  ,218,B&B HOTELS - VITAL CONCEPT P / B KTM  ,'03h 46'' 23'''''
  NICOLAS EDET  ,123,COFIDIS  ,'03h 46'' 23'''''
  BAUKE MOLLEMA  ,104,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  MICHAEL GOGL  ,194,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  MIKEL NIEVE  ,168,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  MAXIMILIAN SCHACHMANN  ,28,BORA - HANSGROHE  ,'03h 46'' 23'''''
  DYLAN VAN BAARLE  ,8,INEOS GRENADIERS  ,'03h 46'' 23'''''
  KENNY ELISSONDE  ,103,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  NICOLAS ROCHE  ,208,TEAM SUNWEB  ,'03h 46'' 23'''''
  JAN HIRT  ,114,CCC TEAM  ,'03h 46'' 23'''''
  ALESSANDRO DE MARCHI  ,112,CCC TEAM  ,'03h 46'' 23'''''
  DRIES DEVENYNS  ,46,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  TIM DECLERCQ  ,45,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  JULIAN ALAPHILIPPE  ,41,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  BOB JUNGELS  ,47,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  ALEXEY LUTSENKO  ,146,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  ILNUR ZAKARIN  ,118,CCC TEAM  ,'03h 46'' 23'''''
  IMANOL ERVITI  ,93,MOVISTAR TEAM  ,'03h 46'' 23'''''
  JONATHAN CASTROVIEJO  ,4,INEOS GRENADIERS  ,'03h 46'' 23'''''
  LUIS LEÓN SANCHEZ  ,147,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  BENOIT COSNEFROY  ,33,AG2R LA MONDIALE  ,'03h 46'' 23'''''
  RICHIE PORTE  ,101,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  ADAM YATES  ,161,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  DARYL IMPEY  ,165,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  DANIEL MARTIN  ,171,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  LENNARD KÄMNA  ,24,BORA - HANSGROHE  ,'03h 46'' 23'''''
  DOMENICO POZZOVIVO  ,197,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  TOMS SKUJINS  ,106,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  ALEJANDRO VALVERDE  ,91,MOVISTAR TEAM  ,'03h 46'' 23'''''
  DARIO CATALDO  ,92,MOVISTAR TEAM  ,'03h 46'' 23'''''
  FREDERIK FRISON  ,156,LOTTO SOUDAL  ,'03h 46'' 23'''''
  JESUS HERRADA  ,124,COFIDIS  ,'03h 46'' 23'''''
  ROMAIN SICARD  ,186,TOTAL DIRECT ENERGIE  ,'03h 46'' 23'''''
  ROMAN KREUZIGER  ,196,NTT PRO CYCLING TEAM  ,'03h 46'' 23'''''
  MIKEL LANDA  ,61,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  OMAR FRAILE  ,142,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  MIGUEL ANGEL LOPEZ  ,141,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  ION IZAGUIRRE INSAUSTI  ,145,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  HAROLD TEJADA  ,148,ASTANA PRO TEAM  ,'03h 46'' 23'''''
  LUKE ROWE  ,6,INEOS GRENADIERS  ,'03h 50'' 16'''''
  LUKAS PÖSTLBERGER  ,27,BORA - HANSGROHE  ,'03h 46'' 23'''''
  ANTHONY PEREZ  ,126,COFIDIS  ,'03h 46'' 23'''''
  DIEGO ROSA  ,86,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  WARREN BARGUIL  ,83,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  WINNER ANACONA  ,82,TEAM ARKEA - SAMSIC  ,'03h 46'' 23'''''
  BEN HERMANS  ,173,ISRAEL START-UP NATION  ,'03h 50'' 27'''''
  SAMUEL BEWLEY  ,163,MITCHELTON - SCOTT  ,'03h 46'' 23'''''
  STEFAN KÜNG  ,54,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  MATTHIEU LADAGNOUS  ,55,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  RUDY MOLARD  ,57,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  THIBAUT PINOT  ,51,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  SÉBASTIEN REICHENBACH  ,58,GROUPAMA - FDJ  ,'03h 50'' 38'''''
  VALENTIN MADOUAS  ,56,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  MARC HIRSCHI  ,204,TEAM SUNWEB  ,'03h 46'' 23'''''
  MICHAEL SCHÄR  ,116,CCC TEAM  ,'03h 46'' 23'''''
  NIKLAS EG  ,102,TREK - SEGAFREDO  ,'03h 46'' 23'''''
  MATHIEU BURGAUDEAU  ,182,TOTAL DIRECT ENERGIE  ,'03h 51'' 14'''''
  LILIAN CALMEJANE  ,183,TOTAL DIRECT ENERGIE  ,'03h 51'' 14'''''
  WOUTER POELS  ,67,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  CARLOS VERONA  ,98,MOVISTAR TEAM  ,'03h 46'' 23'''''
  GUY NIV  ,176,ISRAEL START-UP NATION  ,'03h 51'' 37'''''
  JOSÉ ROJAS  ,96,MOVISTAR TEAM  ,'03h 46'' 23'''''
  ANDRÉ GREIPEL  ,172,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  NILS POLITT  ,177,ISRAEL START-UP NATION  ,'03h 46'' 23'''''
  MARC SOLER  ,97,MOVISTAR TEAM  ,'03h 46'' 23'''''
  WILLIAM BONNET  ,52,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  RÉMI CAVAGNA  ,44,DECEUNINCK - QUICK - STEP  ,'03h 46'' 23'''''
  PELLO BILBAO  ,62,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  DAMIANO CARUSO  ,63,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  SONNY COLBRELLI  ,64,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  MATEJ MOHORIC  ,66,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
  DAVID GAUDU  ,53,GROUPAMA - FDJ  ,'03h 46'' 23'''''
  GEORGE BENNETT  ,12,TEAM JUMBO - VISMA  ,'03h 46'' 23'''''
  THOMAS DE GENDT  ,154,LOTTO SOUDAL  ,'03h 57'' 27'''''
  NICCOLÒ BONIFAZIO  ,181,TOTAL DIRECT ENERGIE  ,'03h 57'' 27'''''
  PHILIPPE GILBERT  ,157,LOTTO SOUDAL  ,'03h 57'' 27'''''
  JÉRÔME COUSIN  ,184,TOTAL DIRECT ENERGIE  ,'03h 57'' 27'''''
  NIKIAS ARNDT  ,202,TEAM SUNWEB  ,'03h 57'' 27'''''
  PAVEL SIVAKOV  ,7,INEOS GRENADIERS  ,'03h 59'' 27'''''
  STEFF CRAS  ,152,LOTTO SOUDAL  ,'03h 59'' 27'''''
  KÉVIN LEDANOIS  ,84,TEAM ARKEA - SAMSIC  ,'03h 59'' 27'''''
  RAFAEL VALLS FERRI  ,68,BAHRAIN - MCLAREN  ,'03h 46'' 23'''''
